transaction_id,actual_label,predicted_label,risk_score
5fbeb8ed-4334-476d-90f2-81a75ceacbaf,1.0,1,65.03
5a553032-49e5-4376-8269-0a4e8fb68abd,1.0,1,71.63
6b80be1f-4844-48f4-8603-3b3734f15a14,0.0,0,5.77
c7217da9-bdc8-40e2-8bfb-e2ce3eabaa54,0.0,0,7.44
01f2151f-7650-4f51-b291-b953dc6b9641,0.0,0,3.64
ffe175ce-8c0a-49fe-96b4-a087bbac71b6,1.0,1,87.77
f43f474a-d90e-4b50-9fda-29c8f144bc8a,0.0,0,9.84
f051f450-a07a-44fd-97d7-86342e3e6b82,0.0,0,13.59
549911dd-2ff2-47cb-9e1d-152eaa8d10c0,0.0,0,10.13
ce6a5c30-3b90-4560-bee5-2755cb4e7068,0.0,0,6.86
780b8110-d44e-44d2-8ba5-4eb583d4c506,0.0,0,4.79
318f0803-7261-448c-957c-ca878515961d,1.0,1,51.68
ded91873-fe71-4569-94f5-d1079281ebef,0.0,0,7.82
967c223a-2446-436f-bcb3-0d6011031d2d,1.0,1,68.09
2ee96ba3-d428-4412-8212-80bb08e38acc,0.0,0,4.37
2d34dc6d-90fc-4f8e-924c-285701447ad6,1.0,1,62.5
ac1d6e97-17f7-4313-9473-ab9ee44f5b4e,0.0,0,5.09
fc0ffe62-c9a5-4473-acc4-b4ca1d2615cf,0.0,0,3.36
436afa02-f766-479e-8345-28e959092698,0.0,0,3.88
d723e251-9c6a-4509-933a-2f97175bf6e1,0.0,0,3.08
5eddd78d-5bc6-4026-a3ff-219afb9d5c83,0.0,0,8.86
6d1aaad1-2484-4b7c-bd3d-a7fd6ea4b6d0,1.0,0,40.16
e566eda8-816f-4710-870f-87f84df0b0e7,0.0,1,57.05
ecfa45e9-b4d0-4e44-a393-0a3c64c426a2,0.0,0,20.99
cc4620d7-9b98-4879-a3e2-c6e014ee6fb9,0.0,1,53.17
f28045d7-254f-441d-b20b-463ce7b589fc,0.0,0,1.86
2074b535-baad-485e-b6e9-6827b330852a,0.0,0,5.98
3e4e3cc8-02a2-4ea2-b775-e57c4ed3e8fd,0.0,0,45.46
d454b36a-42c7-415b-8978-8b79f97cabc0,0.0,0,9.56
ee792b95-fc8e-435b-ba3b-a0f1f6b5665e,1.0,1,79.99
7d09d1ad-d047-4556-94e1-1c069f954ed9,0.0,0,2.79
ff2369f6-d91c-42ca-9489-161890515f7e,0.0,0,4.53
305182fc-b66d-4fcd-8e97-61c704b42df9,0.0,0,7.66
049a7a6b-b308-48dc-b1e4-c2be5a30d0b4,0.0,0,3.78
9fc50dc5-5444-4f56-b074-4b95b46c1557,0.0,0,9.57
7f7b2aad-bf80-429b-9a80-a2dfa98af474,1.0,1,66.88
f223c941-5db9-40ed-8ddb-eb54f707be45,0.0,0,2.84
05f3a1d7-4d2b-4deb-8cdf-d27f748c6d8a,0.0,0,4.38
f9539884-35a1-4dd1-b60f-31efd4bc4673,1.0,0,41.24
e615250a-b5b9-4d77-8d38-6880dad30f16,0.0,0,3.69
648f6ef2-982f-4e4e-b359-182a2e3d52aa,0.0,0,3.82
a6dce6d9-0c76-49fb-9a65-a0fdf0ddccd2,0.0,0,3.62
021d463a-ad81-4b3e-870f-7b3db56adfce,0.0,0,6.53
feeca9c3-9dd1-4dc1-80cf-f706590781d1,0.0,0,9.35
38d563a0-32af-469c-98d4-eb8858043ad0,1.0,1,77.14
a8f12655-1fbc-438c-afa5-45917640d64c,0.0,0,5.45
3932e00f-db55-4e88-9be4-dfe1dec18c04,0.0,0,2.74
e8e0eac6-a56a-4d3e-85ba-798699cd015d,1.0,1,62.37
ea489b3c-1d04-4316-bfee-25cacb1f8dfb,0.0,0,10.28
3224c0dd-8b6d-4429-94ad-b596aea03709,0.0,0,8.96
353beabe-5241-4c81-a40a-f3743b37c375,0.0,0,4.7
dcdffdad-8f05-45fb-a344-81c1bd7f42c1,0.0,0,4.23
5e633992-3672-43ad-b1fb-3131d98e972d,0.0,0,1.94
600c9cff-0015-4492-8d95-06d89e2d7706,0.0,0,3.42
5769f2c1-fd10-42f6-9695-2b754084a22e,0.0,0,4.93
7002e1c5-00e2-4d3b-9b23-fc8c1523471a,0.0,0,12.86
d7831fee-8595-49fb-8a3b-971543da265e,0.0,0,23.95
bcd16348-d8a0-4320-a6f9-8ec4a3bf441d,1.0,1,64.54
b35f8de4-24f8-4a8c-b1ff-7cc9a4f9d9f7,1.0,1,69.4
e1bedd4b-6a1a-43c2-989b-63a8a19aabe5,0.0,0,3.49
b0efb435-cc39-424b-9f7f-efa1f18f9e73,0.0,0,5.05
3ccdda7d-a6a0-4ad6-b1fd-7fa52f816592,0.0,0,1.98
2128f3fe-0726-43d4-b691-202eb2780c8f,0.0,0,2.71
795c1368-b1f8-48e6-af98-6dbfb97b5268,0.0,1,61.29
62962d29-c33d-44e5-8793-36b289dab49b,0.0,0,4.11
a1c24d3f-a7a7-46ca-afad-609a4e54d61f,0.0,0,7.31
8c05ffcd-0d3f-4f7f-89a9-4e08b2fb37b1,0.0,0,24.48
d7fd4701-9050-4853-ada4-ccc2c5d687da,0.0,0,7.86
f55c99b6-5c5f-4de4-8648-9c15efc3b8b3,0.0,0,10.11
3a310a02-da2f-47e4-b536-02ae397266d1,1.0,1,65.17
0981989f-9831-4cff-b775-87ca94dc3c69,0.0,0,7.13
6912bb3c-1ada-498a-907f-07d633cb1efe,0.0,0,8.2
19621a1c-03cf-4650-af1c-0906cd6c6948,0.0,0,8.6
a5967753-305f-489d-b862-80cccf715bf1,0.0,0,7.15
041653b5-2328-4f35-9cc6-82f08b34411c,0.0,0,6.01
688465d5-99f9-4324-a38c-5ddaa6ca9c91,0.0,0,7.76
e0f9c1ee-5121-456a-81d4-e3bfd50c0b00,0.0,0,4.73
7a584704-aabe-46d1-bbb7-3fa504c5998e,0.0,0,6.2
006fe005-d9a7-4911-8dc2-643552668e5e,0.0,0,10.5
fd12ab3f-6604-4556-80b2-43930f922d66,0.0,0,6.62
f394ad5b-9bdc-4896-abe4-6b14d96be912,0.0,0,12.81
d458bd5f-d004-4459-a2d8-c80be1509868,1.0,1,54.8
197d8510-f010-4e21-8eb1-554ab77e23d7,0.0,0,7.6
60cce800-dbd7-4ad9-969c-42aec66c82b3,0.0,0,10.64
f05c0731-9310-46c6-8df0-61fb9d6bf5a5,0.0,0,15.27
e656f2a3-08ca-4a4a-8497-ea17ec62e66a,0.0,1,60.35
a5d75193-d1ae-4899-aed9-9b5fe289e3a0,1.0,1,68.26
7fe6e5bc-71ef-41df-83b6-05203805e129,1.0,1,51.38
2e55a311-762f-4b36-aea1-9f2c2e144269,0.0,0,3.78
ba0edf47-e10d-42d1-887c-5cedf43aaa7a,0.0,1,50.57
6e68ce88-14cc-4990-aa35-87d960858ddc,1.0,1,63.46
ceb567c2-de59-470d-8ae3-0e71029c6d20,0.0,0,3.33
d1637126-4ee0-4adb-badb-607f2715be73,0.0,0,5.96
99e59887-f745-46b1-8014-2bcc37d166e6,1.0,0,8.62
5411a79e-8830-46c9-beba-f832c30340be,0.0,0,1.89
7045cc27-de26-4df5-a364-920d016e0b08,0.0,0,7.17
2e4e3e73-311f-436b-bc2f-8d6d54ad3a20,0.0,0,2.91
4d53f510-9c60-44c7-939d-e7b21b943394,0.0,0,9.22
bb60e429-ac9d-405a-8168-35997a34e536,0.0,0,8.21
ef2ba5af-6367-4496-a691-5ec3091c9398,0.0,0,3.02
8edb856d-9d12-4dc7-89c9-88b57c4772ba,0.0,0,3.55
26137e44-fe0f-4345-81a7-1f78ca147bd0,0.0,0,12.94
dc57e9b0-d248-4229-b32b-8c99f72f20ba,0.0,0,6.85
5fe5ee63-f29a-4ce1-bd2a-df114ddfdc66,0.0,0,5.26
52128db9-0e70-4b80-bf6d-e8ffb8bf3384,0.0,1,57.52
a6f1b6bd-9854-4d9d-b862-8589e7d850ed,0.0,0,28.81
bdb18abe-f1fc-48f4-8a6e-3d4e9e061d85,0.0,0,9.68
b88b306f-6956-4cb6-a164-1d5616f15732,0.0,0,6.43
f65774be-7b27-4e58-93a1-3d235dc4d0b1,0.0,0,11.24
2d766f64-e8ee-4ccb-a4f8-a93bfe40814a,0.0,0,20.0
cc69cf2b-4874-4c1f-b92d-739fb6a262db,0.0,0,1.77
8bf4c87e-9351-4eb5-b8ab-60ab35615603,1.0,1,67.13
2584e269-04a9-445b-8e6c-5e3fbfcac4b3,0.0,0,6.25
4f281031-8724-426e-a387-7a67aed620f6,0.0,0,29.91
56dafa85-565e-4fbf-b449-d83832befcad,1.0,1,66.25
e0aaa74c-8831-4c50-a0f6-202ae77c5b5b,0.0,0,2.9
cfeee810-e4ed-419e-af1e-5572b9aa0720,0.0,0,6.83
37942d2e-b57a-48e7-aca8-1526c6a092b2,0.0,0,10.66
c19098e9-ed15-47f2-b56a-79ac384cb06d,0.0,0,9.75
d220f5b5-4d17-46e7-b19a-c5f3fb765d14,0.0,0,10.82
48e7dc2a-8972-4506-a97e-1cb3b36d2023,0.0,0,2.6
e2587148-d65a-48c3-8fec-ace2b7ddee4a,0.0,0,7.92
148bd33c-8f97-4f34-9155-c0eac5f0c0e7,0.0,0,4.38
138bec6f-69dc-48fb-90a7-d22028fb2a65,0.0,0,11.9
597d3fd9-7938-4fa2-97be-93e3dd7904a9,0.0,0,3.97
6f4c7075-35d9-487e-a4ac-820a3b30a47a,0.0,0,10.43
cd4a6389-8dc1-4c4d-91da-97d3c47bf3b3,0.0,0,4.34
0d84ac9b-c746-4ab0-8216-5d2f95389e61,0.0,0,13.04
fee246d0-497f-4c2d-b473-b4c070c6b524,1.0,1,65.85
a567c631-7a4e-4249-be58-980919c1c764,1.0,1,52.14
b2e66419-7fd1-48fa-8db4-608af0aa8000,1.0,1,78.02
5d073db7-cba9-4fc8-a446-87099e46e16d,0.0,0,7.56
f9bd6c9c-392c-4a8f-a6ac-1d0ff27ac0b4,1.0,1,89.19
23f4bd53-0ff0-4fcc-8fec-359e6657e927,0.0,0,17.78
6bd76a13-03e8-437e-832b-6efcc84a1937,0.0,0,5.56
a190b154-9afd-418b-865f-cb28cfc19784,0.0,0,6.96
9ea0121d-2f31-4846-b81d-4b2c3a543bad,0.0,0,43.54
89cf1fce-9c86-4ac0-8fb0-661b7b5b2380,0.0,0,2.87
3a096be9-6849-4050-b592-cecba0346bd0,0.0,0,3.16
e72188e6-1a6e-42c9-a6d3-79cfd72b764e,0.0,0,10.48
0bacb7d1-9431-419b-b434-f122eed51983,0.0,0,3.81
4e694e2a-2d27-4bea-ad96-7287cd8fcc64,0.0,0,3.29
8bcb166c-9135-44ac-959c-c6d8aa6b8829,0.0,0,4.14
ed7f0ece-d465-4890-8481-5f8afdc05cf9,0.0,0,4.65
3434c839-af73-464d-a365-4d1f8566cec7,0.0,0,4.82
18a71ade-483b-4640-91c9-40520d998ae0,0.0,0,2.77
087794b4-6a38-4bd1-86de-7837db75c142,0.0,0,11.3
69d5b668-ee8b-4d34-a188-745157560404,0.0,0,1.62
e9bdbd19-e297-4f5d-9e98-d5e9df913d25,0.0,0,2.61
5437f8ec-0479-4a5c-b16e-7b432d383644,1.0,0,43.69
87594e5d-cd5a-4dfb-b85e-80db0e49dfb2,0.0,0,10.43
9ca75b9c-a827-4867-a36f-2997d550e7da,0.0,0,6.94
931c4ef6-beba-41cb-8269-da474b17fe18,0.0,0,4.6
57d2945f-d7bc-415a-8d59-cbfdab1d7f10,0.0,0,9.56
54f100f6-d6f3-4733-af88-5ac4e4812bb2,0.0,0,4.4
8c4fd936-84be-42ca-a6df-286c19b66bd3,0.0,0,4.16
1064b4f4-e918-4c87-8cca-8491f12bf15f,0.0,0,5.7
bc3fd51d-2f9f-4c9f-b805-8463d47efdd4,0.0,0,2.36
6b7f07f1-3099-4bfe-ad74-56728798bfa7,0.0,0,2.21
f5b51f6b-ba4a-4a9a-aa44-a5a56f490143,0.0,0,3.05
cb3cd541-b8bb-44e3-9470-b2de71cba101,0.0,0,4.21
bb17a230-3e34-4d7b-811f-edc3b6eb28fc,0.0,0,5.36
c9e3f684-750f-46f8-92a4-eb2b1f52607f,0.0,0,9.92
962885ec-6477-49af-b842-64a65c12b51f,0.0,0,5.57
caa93d5a-ae6b-4838-8121-c17e4e1d56f1,0.0,0,3.75
bb09edd9-71ab-462e-ac0d-f98b5dbbd9e0,1.0,1,74.01
feb4e999-d4ab-43b9-a403-022f3ab8d8e8,0.0,0,2.73
3a066d67-a266-45c0-a0a4-cdc2c909fdde,0.0,0,5.53
80107dfa-5874-4245-9453-69745ba6dc81,0.0,0,3.64
17f2b671-a9c8-4b3e-8099-2ff57bd11bce,0.0,0,2.23
7918549c-aa43-4c47-b993-b97f941636de,1.0,1,81.79
918fb673-a8d2-44d6-87f9-31e7b95f03d3,0.0,0,7.88
72193f1e-28c5-439b-b50b-e93b98b6842a,1.0,0,19.14
0bb7bc27-6c58-4981-9080-608164707b38,0.0,0,2.89
4e5ba857-bde1-402c-9125-77e0645a51d3,0.0,0,4.88
65aa3df6-fc9c-481b-9a63-272c0fc13c8e,0.0,0,8.75
74caf192-71b7-4ca9-88f2-b9f41a6b242c,0.0,0,36.85
f6a99f83-6c9a-4976-a143-4734e4023d9d,0.0,0,2.6
7c32b55d-9d59-4a21-a7a5-f6b3db366ee9,0.0,0,5.76
d605b45b-6ac0-4d46-acba-742b62df6a81,0.0,0,16.62
564732b9-add8-4183-bbbe-fbe74827ac05,0.0,0,2.7
510a96e9-105e-4d82-9f60-f7a8e4af983f,1.0,1,70.19
33fd6d5c-25ba-426b-99d0-cd1b6cb41e5d,0.0,0,8.34
0caef91a-92ca-4ffd-b662-0688780d042d,0.0,0,7.42
3c70ca92-6ea9-40f2-aa9e-e5babb059727,1.0,1,74.21
9708850b-a890-4975-9ca3-77d78183fcf5,1.0,1,67.95
f8e72e04-3c3c-4d79-8e45-e1d4ccd335c5,0.0,0,3.14
3ce5e3b8-5197-487a-aaf1-952cf5c6d7ed,1.0,0,5.14
95abb1ff-0d9c-4a68-9c72-a25022732652,1.0,1,75.81
08eac04a-7fbf-41e7-86b8-7432b28cc971,0.0,0,6.36
812e9845-79a1-41e4-ba8e-c46c3f23915e,0.0,0,4.77
ae2e57c2-68f9-42f8-8f19-f39cdd42888f,0.0,0,19.08
546fa85a-7a07-4390-b718-6ec3c85359b7,0.0,0,2.19
6b0aa09a-281b-4101-9225-6ae2a46ef4e9,0.0,0,5.77
aeecf98c-fa3c-4107-8c39-f480a8b5d473,0.0,1,52.73
8800c200-d552-4fab-963a-0cde9f6d5d2f,0.0,0,6.32
3d742d0b-d9fe-4666-b463-be24cde6831b,0.0,0,5.53
5ef8670d-e3ee-4b7c-a9c6-685751c955d4,0.0,0,10.1
379f6566-2663-4bfc-9a11-67811deea18b,0.0,0,9.81
d767c2ae-8f77-4abd-919c-439122708e4f,0.0,0,4.73
56383ebf-9375-43fd-88cc-b1ce88901f47,1.0,1,60.74
adaedb7c-22a6-407f-9f60-eea2b348e517,0.0,0,6.44
6ae2d13d-fd87-46fb-bf08-8cf92dbde6c0,0.0,0,6.21
351e0ceb-35c7-4e71-9a7d-55144f21563a,0.0,0,4.62
2196dfde-e0aa-447c-955b-f43a743781e5,1.0,1,69.28
714db999-6ae2-471c-9b1c-7b2e67dfd218,0.0,0,3.82
01a61ac8-f621-46dc-9bf9-ed33cc8d9c28,0.0,0,7.61
8842bc42-571e-4659-a026-1ee91496e0ce,1.0,1,77.01
7d2d60f1-8cb4-4949-97c5-888d5f34ad6d,0.0,0,10.83
ff178e00-2a30-42ef-b34d-a1938ebcce72,0.0,0,3.92
b962445d-d319-4924-a66d-2eba1dc0ab1d,0.0,0,2.65
520d59da-e1ff-465c-911b-14ba3d93287d,1.0,1,74.32
c7c84a59-af7c-401f-860c-9df85003c8b0,0.0,0,9.21
e60b942b-79a1-4017-bf0f-60b4b57500c2,0.0,0,6.65
48144602-6bdb-420f-ba87-9e9ea687b9db,0.0,0,4.39
66bf56f0-287c-4663-a244-63d6d5c74f49,0.0,0,1.55
aae4eb91-9f12-4480-bfdc-9dbd90ad167d,1.0,0,9.99
14502b88-bcbd-4caa-9d30-7f83c7256303,0.0,0,23.75
04e220b5-4e23-4d97-9d36-effd0e262ad0,0.0,0,4.41
703cdbb2-1a20-4e88-8b79-991c426a1d4f,0.0,0,3.48
aa0945f4-fbcd-4b10-8d70-d615965a8c18,0.0,0,5.11
7e260c09-2580-4a25-8122-c9012ffa1ed0,0.0,0,9.23
75edddd0-2296-423a-93b8-9b0703efe2a5,0.0,0,31.45
0d71fc88-1881-47c7-90cf-71ee14cbc657,0.0,0,5.56
199a6851-4567-414b-9931-2b9dd5be4bce,0.0,0,5.1
e1501a26-a571-4e2f-9b90-a61f4bb192bf,0.0,0,5.6
16df927e-7fe9-4d33-b7f7-513c178d6a9c,1.0,1,72.97
37b05354-10d9-49b4-953f-70ae04e463cd,0.0,0,6.86
e7caadde-092c-4c68-9fd8-d62f7d2c93b5,0.0,0,3.98
7803fa97-889b-4a3f-b718-c22b269eeca4,0.0,0,5.36
6615b9ea-95b9-4a75-9d05-ed90fbe7f752,1.0,1,64.55
773d268e-895e-4adc-8661-a371da90ee78,0.0,0,3.5
326ef662-b6df-434f-9ed6-f6248e015f3a,0.0,0,5.31
5588dc1f-4cc5-495e-a32a-7c3e4abaf1b0,1.0,0,14.99
f0397d30-0181-4633-80ef-d487461cb2e1,0.0,0,6.72
2a8006a4-cabf-48b3-bbe8-f78fb645513c,0.0,0,3.16
3596deaf-99d3-4410-80bc-b13d33670017,0.0,0,2.36
82e1d2e8-a992-4496-a424-4f9fbe303f6d,0.0,0,7.13
83df7457-64c2-465b-8005-d70b51de9dde,0.0,0,2.75
86f4c777-f6d0-4f69-8ee4-c01f242331c8,1.0,1,63.66
8e272db5-9350-4a57-9790-2b97e7447345,0.0,0,4.17
a968405f-abcf-444f-a548-1d011a281755,0.0,0,4.65
dd531804-452d-4e63-9a0e-edf46011d122,0.0,0,9.02
789271c1-3519-4e09-abca-e04908bb4ff7,0.0,0,3.68
142da2c5-48c2-41df-ad8d-dc630a6351ce,0.0,0,8.07
4ab59507-223a-4d04-8e48-a2bec6037e36,0.0,0,44.15
3a8288e4-a2e0-4642-a806-5fed2f092124,0.0,0,3.72
ad6ce080-3ddc-44fd-ba4e-8dea1a91a4ab,1.0,1,72.95
f47e8c4f-f7f3-4ac8-bd7c-57b0e9f70b3f,0.0,0,6.26
779667c4-04ba-4c93-bd17-399d07150b8f,0.0,0,4.44
0df48484-d2af-4ffa-9694-3543cd646f7e,0.0,0,12.98
f71d4a7f-f3e4-4345-8ec7-ed78b7997973,1.0,1,64.89
48ca0574-6c2b-46f4-87f3-81d52df7ba62,0.0,0,2.48
48da3f54-70dc-49ad-a61e-b2045c552145,0.0,0,4.84
5a7ee75a-87a0-4327-a50f-e6f21b9696c4,0.0,0,3.77
cc716470-26b0-4469-a83c-c0d79f12ac65,1.0,1,68.69
dbf36c07-d06c-444c-abe1-2201349ee6ce,0.0,0,3.29
7356e539-2dc7-43f8-8050-54241344e908,0.0,0,2.14
076b56a7-6bca-4165-87ac-5401557a8b71,0.0,0,2.8
58b014ce-803b-4199-95a1-7d0ae38ceeca,0.0,0,3.6
ed0be30b-bf3a-474e-9b5b-d0c49c1c3cd6,1.0,1,71.41
47d63a5b-4da1-4dae-9787-1f7a40289ecf,0.0,0,2.38
b33d55b5-eb59-4cc8-99b9-ba4221bce783,1.0,1,70.13
7a313c44-4930-40da-a447-e112c4bc080d,0.0,0,5.08
21743075-5153-451a-818a-d5830e5ef23a,0.0,0,5.58
a89e3f39-d775-456a-97d1-4e4f5d0a1cab,0.0,0,1.65
394139f2-8718-4950-8cfc-557820c14481,0.0,0,8.05
5861cf04-4b8d-4536-bdbd-614b9c2ef8a4,0.0,0,16.58
5dd05095-1461-47bf-b37f-f883b4364c89,0.0,0,6.8
0893f510-64f7-42ab-b002-287f7cc0696c,0.0,0,11.86
8c4bf8b0-6621-45cf-857c-22ab9d930a13,0.0,0,3.65
108cf214-4bef-4915-9b8d-45b48478d261,0.0,0,4.53
44eefd67-dff1-4db9-9cc9-462864ad9d27,1.0,1,59.09
a3b6ecfc-d5f5-4295-8435-e0a808e0efb5,1.0,1,67.85
b82c4f9c-0c7f-4110-8233-60f15c8d21d2,0.0,0,6.46
ab7a3e98-c945-4046-b718-5448cb4e6fd5,0.0,0,7.1
86478e02-c3f2-431e-b6b7-880dc0f01c53,0.0,0,3.03
e00897bb-f531-43aa-9386-b0f17ff9c4dd,0.0,0,5.13
f80abf70-1fff-4b16-9eef-aa30a724c418,0.0,0,9.35
56b864e1-4d90-4272-b24b-f0b056b6c9f9,0.0,0,7.61
7da26ddd-da94-49ec-ad5d-d1a9103b4822,0.0,0,14.6
93c171db-1a21-49ed-96b8-1b4efcd9829e,0.0,0,10.31
b6ac3499-61ef-4f8f-b7a5-16a036623ddc,1.0,0,46.73
6a50f579-7f36-445e-9cdc-d8748f913a26,0.0,0,5.34
5f44c6af-cc60-4401-8fd1-631d46245dc3,0.0,0,5.83
c05e63cf-ce34-44de-b97c-2edc9e6e23a2,0.0,0,6.26
0d8cf7d6-c90a-4bde-b2c1-8536534c27b6,1.0,1,69.34
0275172d-fb9b-47c9-acf9-eed1a65bc08c,1.0,1,70.1
88a6d003-e1d4-41b0-b134-e16b4329a27b,0.0,0,6.27
e16f3c87-e0f5-46f5-a6a5-50e68b2853aa,0.0,0,10.53
e09e6e95-2520-4cb2-8758-b792a333b6a2,0.0,0,8.26
fcb49e53-42de-48b4-87ec-38c3fac3ee81,0.0,0,5.13
8e6feec6-157e-4a93-ac98-37a1879af4dd,0.0,0,3.73
27a79ad0-df9d-4d8f-a3d6-6abf1f4d20d2,0.0,0,3.65
493f449c-b2a8-4de1-9844-784fb3f4bf62,0.0,0,3.69
b8e00bf4-b6ae-46e8-8028-401dec1b6ee4,0.0,0,38.96
edcbc1fa-3c2f-4d5a-b497-ae4557718a57,0.0,0,5.56
5e5665fa-c095-41f5-b535-667f40170f5b,0.0,0,10.27
10beaccd-906c-4af6-adb0-58cc46d72d47,0.0,0,5.94
d81f46b2-12ee-4ab3-aec6-edae82cad712,0.0,0,6.69
29475afc-709a-470a-983f-ec748990ff9d,0.0,0,5.54
de6029e0-c333-4aae-8059-fae6ae6abac1,0.0,0,7.52
b1943ff7-2b58-47bc-98d3-9ff4b3d189d2,0.0,0,3.15
623d7dfa-c0df-40dc-987c-0d30b40bc383,1.0,0,12.24
18deeb75-6d8b-4df0-b22d-521c60042337,0.0,0,4.36
4c6789c0-d950-4932-a51b-eff94ca28dc2,0.0,0,3.51
f122bc7c-6ef0-41de-afb8-2844c5f0c07d,0.0,0,7.61
74003d49-614d-4d68-b1cb-3efb8c4de175,0.0,0,1.22
21b28ff0-da49-405a-b59e-05598193423e,0.0,0,13.71
b8aa4d26-df82-474b-85f5-c85ea8d8683b,0.0,0,11.13
c2c87d36-fc4c-4b74-96e6-65b7ada11b3e,0.0,0,6.54
8e42a7cb-d483-4fa3-936a-1a40af698fb9,0.0,0,5.1
20e20f2c-ede6-41f5-98b4-376ca0d28ad5,0.0,0,3.42
387d0239-4924-4f6e-b9a2-a2fcbdae330e,0.0,0,11.08
557d7616-6276-42e4-892a-970c6896d404,1.0,1,62.5
655f13ed-0dd3-4612-9dc3-c028045629f5,0.0,0,9.43
9d4696e0-749d-4d04-9c42-adb590123389,0.0,0,3.89
0176aa74-7431-4d39-a3e5-c32c68572015,0.0,0,2.76
e5aa4072-f481-4e57-86cb-c573f2d66650,0.0,0,3.21
6b902d21-fcb8-4216-88d1-2a1bb09e0ea6,0.0,0,11.07
3f69e983-258d-43f8-b6e5-b34fc4f95f45,1.0,1,64.57
c7bb2b30-2633-43ad-811f-c1d34a09d219,0.0,0,3.94
871cca5d-4e95-44c5-99fa-cf0eb29f8d14,0.0,0,8.4
c1de932a-e49c-4759-8271-9139818a9486,0.0,0,3.96
80d65c8c-4e40-4c4a-9260-7af236e61f52,0.0,0,7.27
e9b813f9-50d3-47bd-9796-0080aee1c749,1.0,1,61.09
2060d2ac-9c16-454b-b307-e12b96da044e,0.0,0,5.79
d55b2fae-6db9-44c9-b2b8-d3c921549d82,0.0,0,10.01
2048115a-3256-47d4-bd08-f204eee37265,0.0,0,30.9
2fb07dd8-9fdb-4784-bf2f-88ee63b9af04,1.0,1,66.49
99e62436-2848-4b53-95b9-11f35b01db97,0.0,0,2.42
48363c15-1dd8-472e-b072-0eb350aa45b8,0.0,0,6.4
bb6bc042-8f19-4b6c-8223-8eae3e3937d7,1.0,0,4.18
b5d53fed-de37-4b60-af2b-12b46ec127c9,0.0,1,72.49
db5cc020-64ac-48b7-b129-f03cd3862d39,0.0,0,3.02
4091c57f-b772-4b86-9273-d1e9379ffa25,0.0,0,5.01
04d60808-c2f9-4feb-b980-f57cddbf1f15,1.0,1,81.18
f9093981-de95-4153-8651-d75235cfa4a5,0.0,0,5.26
0f93c452-8ba1-4db1-bbf4-c39026ec0abf,1.0,0,46.09
69e64ef4-18d8-444b-a9d8-061edf12c6c9,1.0,1,51.61
82ae6d8e-c361-4700-a961-048391b69dba,0.0,0,45.93
366874e9-7384-4720-b298-8b760261eb75,0.0,0,3.43
76b1c604-c7aa-4407-9224-1d8f77c4d8e6,0.0,0,8.35
328bec16-722f-4e26-812f-8da14995010d,0.0,0,5.66
ecb2a566-2c76-4d26-aee7-6488caced0d4,0.0,0,8.48
91513801-df3c-4cb1-b70f-982ab58aaf42,0.0,0,4.11
96e0c548-0bfb-4970-9391-9621c88be6c2,0.0,0,3.68
5f4e0931-ce7f-4180-a49f-36a5a2333da6,0.0,0,20.58
cd1672b1-b8de-4594-81d8-0bb21018f24f,0.0,0,12.45
27e575c4-8fde-4dd7-8548-cee0b7f4d076,0.0,1,55.23
1c0c6442-0a0e-48eb-af68-90c92baf9d00,0.0,0,9.75
9d8595d3-b61a-4c4a-af20-482a1f663713,0.0,0,6.57
8798ec25-7cf8-43b5-a6ae-8a91b392edd0,1.0,1,66.68
fee0d0a7-b89d-4c08-a942-eda5e9048668,0.0,0,1.55
6223ef78-f7b1-4666-a211-5c6a021cc36a,0.0,0,11.75
b7e235bb-4256-42d1-b99a-10bfada562d7,0.0,1,53.33
6a09506d-f79c-4593-b2b4-72d721fbe2e2,0.0,0,8.21
cf353b67-bdd5-449b-a9d5-e8aaee08ddaa,0.0,0,2.4
54a38e94-1316-46b1-be2e-537476fbc7ac,0.0,0,4.95
9e0e31e1-b6d4-4677-b057-d5a96979093c,0.0,0,5.99
15e2429a-2894-4f64-a3a3-00e55e409e82,0.0,0,8.42
56935781-93e8-4f05-b947-5609c676a3fd,0.0,0,12.47
41e0a345-be12-4684-9b0a-3c5360b825e3,0.0,0,3.82
66c4d711-23b5-4390-a76c-3c3aa223cf9b,0.0,0,12.44
77977049-59a2-4d49-844c-d8091c3fd3e0,0.0,0,4.81
49d823c5-2710-47d0-bec0-6dcb888b6a17,0.0,0,5.6
2ffd8407-b881-4ab6-917e-1cdceebcc9e9,1.0,1,64.27
c83cede7-7d75-49b1-b443-beb4902c8b7e,0.0,0,49.51
69aa1549-e04b-4f51-be6c-dc5161b8c0ef,0.0,0,5.91
32d7fd31-9d92-4d58-a578-d232be84e46c,1.0,1,60.52
7d50631f-7954-4bd9-a17b-279014c234a0,0.0,0,2.27
481a85db-b665-4bb9-a747-978c8db7a88f,0.0,0,6.15
789621e0-3010-430a-803e-fa50254716ff,0.0,0,4.57
5c7bf4e0-7e43-47a6-9996-3a9e106b2110,0.0,0,7.12
01a70486-ae18-4dbd-8ccd-73de6b0e7d7b,0.0,0,4.67
73465898-1a0d-43dc-b2d7-e0f034938fd5,0.0,0,43.5
0344343e-3421-4538-a13b-f8ed812cfecf,0.0,0,3.49
