Transaction_ID,Risk_Score_0_100,Actual_Label,Action
2769,5.33,0,ALLOW
2770,4.52,0,ALLOW
2771,92.39,1,BLOCK
2772,2.47,0,ALLOW
2773,14.54,0,ALLOW
2774,3.67,0,ALLOW
2775,7.19,0,ALLOW
2776,91.29,1,BLOCK
2777,2.72,0,ALLOW
2778,4.34,0,ALLOW
2779,70.23,1,BLOCK
2780,9.53,0,ALLOW
2781,3.43,0,ALLOW
2782,4.01,0,ALLOW
2783,90.4,1,BLOCK
2784,3.28,0,ALLOW
2785,10.07,0,ALLOW
2786,3.52,0,ALLOW
2787,0.98,0,ALLOW
2788,58.25,0,BLOCK
2789,77.88,1,BLOCK
2790,4.45,0,ALLOW
2791,5.8,0,ALLOW
2792,1.9,0,ALLOW
2793,3.37,0,ALLOW
2794,11.59,0,ALLOW
2795,82.44,1,BLOCK
2796,5.06,0,ALLOW
2797,12.79,0,ALLOW
2798,6.2,0,ALLOW
2799,5.02,0,ALLOW
2800,2.55,0,ALLOW
2801,3.18,0,ALLOW
2802,13.05,0,ALLOW
2803,20.45,0,BLOCK
2804,4.42,0,ALLOW
2805,3.13,0,ALLOW
2806,88.2,1,BLOCK
2807,11.98,0,ALLOW
2808,93.63,1,BLOCK
2809,3.87,0,ALLOW
2810,4.52,0,ALLOW
2811,7.13,0,ALLOW
2812,44.44,0,BLOCK
2813,2.09,0,ALLOW
2814,6.87,0,ALLOW
2815,92.95,1,BLOCK
2816,2.77,0,ALLOW
2817,87.05,1,BLOCK
2818,4.13,0,ALLOW
2819,3.22,0,ALLOW
2820,1.88,0,ALLOW
2821,5.96,0,ALLOW
2822,2.22,1,ALLOW
2823,2.66,0,ALLOW
2824,86.32,1,BLOCK
2825,5.31,0,ALLOW
2826,2.95,1,ALLOW
2827,14.53,0,ALLOW
2828,2.14,0,ALLOW
2829,1.97,0,ALLOW
2830,5.37,0,ALLOW
2831,1.63,0,ALLOW
2832,1.71,0,ALLOW
2833,5.8,0,ALLOW
2834,3.05,0,ALLOW
2835,15.27,1,ALLOW
2836,4.71,0,ALLOW
2837,19.37,1,BLOCK
2838,17.09,1,BLOCK
2839,38.75,0,BLOCK
2840,4.91,0,ALLOW
2841,94.71,1,BLOCK
2842,13.9,1,ALLOW
2843,5.56,0,ALLOW
2844,7.83,0,ALLOW
2845,3.84,0,ALLOW
2846,3.88,0,ALLOW
2847,13.58,0,ALLOW
2848,2.87,0,ALLOW
2849,2.82,0,ALLOW
2850,13.68,0,ALLOW
2851,3.78,0,ALLOW
2852,12.53,0,ALLOW
2853,0.79,0,ALLOW
2854,2.03,0,ALLOW
2855,49.4,0,BLOCK
2856,5.29,0,ALLOW
2857,5.24,0,ALLOW
2858,12.87,1,ALLOW
2859,5.21,0,ALLOW
2860,3.07,0,ALLOW
2861,3.59,0,ALLOW
2862,10.75,1,ALLOW
2863,1.92,0,ALLOW
2864,2.48,0,ALLOW
2865,15.94,1,ALLOW
2866,5.0,0,ALLOW
2867,6.98,0,ALLOW
2868,93.0,1,BLOCK
2869,34.98,1,BLOCK
2870,4.7,0,ALLOW
2871,2.17,0,ALLOW
2872,18.62,1,BLOCK
2873,6.34,0,ALLOW
2874,3.32,0,ALLOW
2875,1.83,0,ALLOW
2876,12.36,0,ALLOW
2877,3.46,0,ALLOW
2878,2.93,0,ALLOW
2879,35.36,0,BLOCK
2880,1.61,0,ALLOW
2881,78.14,1,BLOCK
2882,18.25,0,BLOCK
2883,1.01,0,ALLOW
2884,71.77,1,BLOCK
2885,2.38,0,ALLOW
2886,4.05,0,ALLOW
2887,4.62,0,ALLOW
2888,4.21,0,ALLOW
2889,9.09,1,ALLOW
2890,1.72,0,ALLOW
2891,2.28,0,ALLOW
2892,3.73,0,ALLOW
2893,40.47,0,BLOCK
2894,39.08,1,BLOCK
2895,4.39,0,ALLOW
2896,6.5,0,ALLOW
2897,6.15,0,ALLOW
2898,5.09,0,ALLOW
2899,3.99,0,ALLOW
2900,3.7,0,ALLOW
2901,5.02,0,ALLOW
2902,8.09,0,ALLOW
2903,44.04,1,BLOCK
2904,3.93,0,ALLOW
2905,5.05,0,ALLOW
2906,3.37,0,ALLOW
2907,72.93,1,BLOCK
2908,18.23,1,BLOCK
2909,4.04,0,ALLOW
2910,5.93,0,ALLOW
2911,4.89,0,ALLOW
2912,2.75,0,ALLOW
2913,5.82,0,ALLOW
2914,9.71,0,ALLOW
2915,11.74,0,ALLOW
2916,86.36,1,BLOCK
2917,3.18,0,ALLOW
2918,49.43,1,BLOCK
2919,3.65,0,ALLOW
2920,27.11,1,BLOCK
2921,3.98,0,ALLOW
2922,10.9,0,ALLOW
2923,5.85,1,ALLOW
2924,2.7,1,ALLOW
2925,32.6,1,BLOCK
2926,1.76,0,ALLOW
2927,3.1,0,ALLOW
2928,4.01,0,ALLOW
2929,89.58,1,BLOCK
2930,83.1,1,BLOCK
2931,8.59,0,ALLOW
2932,4.02,0,ALLOW
2933,4.87,0,ALLOW
2934,3.95,0,ALLOW
2935,5.06,0,ALLOW
2936,3.55,0,ALLOW
2937,2.53,0,ALLOW
2938,15.91,1,ALLOW
2939,56.36,0,BLOCK
2940,3.71,0,ALLOW
2941,6.49,0,ALLOW
2942,70.11,0,BLOCK
2943,1.88,0,ALLOW
2944,3.44,0,ALLOW
2945,41.99,1,BLOCK
2946,0.75,0,ALLOW
2947,12.2,0,ALLOW
2948,6.3,0,ALLOW
2949,18.46,0,BLOCK
2950,6.17,0,ALLOW
2951,10.82,0,ALLOW
2952,89.3,1,BLOCK
2953,2.0,0,ALLOW
2954,5.46,0,ALLOW
2955,4.38,0,ALLOW
2956,3.1,0,ALLOW
2957,11.65,0,ALLOW
2958,15.69,1,ALLOW
2959,21.49,1,BLOCK
2960,3.03,0,ALLOW
2961,88.32,1,BLOCK
2962,11.4,0,ALLOW
2963,2.2,0,ALLOW
2964,5.1,0,ALLOW
2965,3.82,0,ALLOW
2966,5.46,0,ALLOW
2967,2.73,0,ALLOW
2968,30.08,1,BLOCK
2969,5.31,0,ALLOW
2970,1.61,0,ALLOW
2971,5.57,0,ALLOW
2972,2.65,0,ALLOW
2973,3.72,0,ALLOW
2974,3.96,0,ALLOW
2975,10.64,1,ALLOW
2976,3.46,0,ALLOW
2977,1.6,0,ALLOW
2978,1.75,0,ALLOW
2979,11.14,0,ALLOW
2980,11.75,0,ALLOW
2981,2.28,0,ALLOW
2982,89.13,1,BLOCK
2983,4.62,0,ALLOW
2984,93.24,1,BLOCK
2985,10.97,0,ALLOW
2986,3.98,0,ALLOW
2987,5.58,0,ALLOW
2988,4.36,0,ALLOW
2989,94.19,1,BLOCK
2990,4.46,0,ALLOW
2991,2.88,0,ALLOW
2992,2.07,0,ALLOW
2993,3.12,0,ALLOW
2994,19.85,1,BLOCK
2995,14.97,1,ALLOW
2996,80.14,1,BLOCK
2997,2.88,0,ALLOW
2998,4.71,0,ALLOW
2999,2.9,0,ALLOW
3000,7.38,0,ALLOW
3001,22.48,1,BLOCK
3002,12.11,0,ALLOW
3003,16.2,0,ALLOW
3004,5.66,0,ALLOW
3005,12.5,1,ALLOW
3006,6.15,0,ALLOW
3007,11.79,1,ALLOW
3008,2.21,0,ALLOW
3009,6.83,0,ALLOW
3010,2.93,0,ALLOW
3011,2.22,0,ALLOW
3012,2.83,0,ALLOW
3013,5.45,0,ALLOW
3014,4.04,0,ALLOW
3015,0.88,0,ALLOW
3016,14.28,0,ALLOW
3017,6.86,0,ALLOW
3018,1.23,0,ALLOW
3019,6.12,0,ALLOW
3020,3.29,0,ALLOW
3021,10.04,1,ALLOW
3022,4.92,0,ALLOW
3023,45.13,0,BLOCK
3024,5.65,0,ALLOW
3025,34.46,0,BLOCK
3026,1.33,0,ALLOW
3027,5.27,0,ALLOW
3028,3.34,0,ALLOW
3029,91.14,1,BLOCK
3030,9.53,0,ALLOW
3031,14.35,0,ALLOW
3032,17.39,0,BLOCK
3033,4.15,0,ALLOW
3034,5.87,0,ALLOW
3035,2.8,0,ALLOW
3036,5.51,0,ALLOW
3037,5.33,0,ALLOW
3038,37.67,0,BLOCK
3039,41.31,1,BLOCK
3040,3.3,0,ALLOW
3041,3.59,0,ALLOW
3042,3.04,0,ALLOW
3043,11.18,0,ALLOW
3044,12.14,1,ALLOW
3045,10.27,0,ALLOW
3046,16.23,0,ALLOW
3047,3.18,0,ALLOW
3048,2.95,0,ALLOW
3049,14.9,0,ALLOW
3050,8.1,0,ALLOW
3051,2.61,0,ALLOW
3052,6.28,0,ALLOW
3053,1.21,0,ALLOW
3054,2.39,0,ALLOW
3055,10.12,0,ALLOW
3056,51.62,0,BLOCK
3057,2.72,0,ALLOW
3058,4.28,0,ALLOW
3059,6.09,0,ALLOW
3060,3.89,0,ALLOW
3061,1.82,0,ALLOW
3062,1.75,0,ALLOW
3063,10.53,0,ALLOW
3064,8.03,0,ALLOW
3065,57.76,1,BLOCK
3066,13.78,0,ALLOW
3067,2.7,0,ALLOW
3068,8.72,0,ALLOW
3069,3.01,0,ALLOW
3070,7.26,0,ALLOW
3071,3.24,0,ALLOW
3072,2.27,0,ALLOW
3073,52.17,1,BLOCK
3074,2.53,0,ALLOW
3075,4.49,0,ALLOW
3076,2.4,0,ALLOW
3077,2.87,0,ALLOW
3078,4.14,0,ALLOW
3079,87.71,1,BLOCK
3080,4.94,0,ALLOW
3081,3.21,1,ALLOW
3082,0.53,0,ALLOW
3083,7.88,0,ALLOW
3084,3.83,0,ALLOW
3085,3.82,1,ALLOW
3086,4.56,0,ALLOW
3087,3.42,0,ALLOW
3088,6.47,0,ALLOW
3089,3.01,0,ALLOW
3090,4.85,0,ALLOW
3091,3.12,0,ALLOW
3092,20.89,1,BLOCK
3093,40.82,1,BLOCK
3094,4.62,0,ALLOW
3095,51.68,0,BLOCK
3096,89.92,1,BLOCK
3097,6.8,0,ALLOW
3098,3.87,0,ALLOW
3099,2.76,0,ALLOW
3100,3.03,0,ALLOW
3101,5.75,0,ALLOW
3102,4.25,0,ALLOW
3103,90.41,1,BLOCK
3104,1.98,0,ALLOW
3105,12.84,1,ALLOW
3106,2.12,0,ALLOW
3107,31.72,1,BLOCK
3108,3.27,0,ALLOW
3109,54.45,0,BLOCK
3110,5.01,0,ALLOW
3111,5.29,0,ALLOW
3112,2.92,0,ALLOW
3113,2.47,0,ALLOW
3114,2.63,0,ALLOW
3115,37.37,1,BLOCK
3116,5.75,0,ALLOW
3117,4.31,0,ALLOW
3118,1.67,0,ALLOW
3119,2.81,0,ALLOW
3120,7.34,0,ALLOW
3121,4.89,0,ALLOW
3122,5.06,0,ALLOW
3123,2.13,0,ALLOW
3124,2.85,0,ALLOW
3125,9.89,0,ALLOW
3126,13.6,0,ALLOW
3127,50.83,1,BLOCK
3128,3.99,0,ALLOW
3129,2.91,0,ALLOW
3130,2.74,0,ALLOW
3131,5.0,0,ALLOW
3132,3.98,0,ALLOW
3133,2.72,0,ALLOW
3134,14.51,0,ALLOW
3135,5.01,0,ALLOW
3136,4.59,0,ALLOW
3137,16.16,0,ALLOW
3138,69.66,0,BLOCK
3139,4.18,0,ALLOW
3140,5.24,0,ALLOW
3141,3.14,0,ALLOW
3142,5.38,0,ALLOW
3143,3.31,0,ALLOW
3144,51.02,0,BLOCK
3145,13.52,0,ALLOW
3146,3.55,0,ALLOW
3147,8.0,0,ALLOW
3148,59.3,1,BLOCK
3149,3.89,0,ALLOW
3150,3.89,0,ALLOW
3151,13.31,0,ALLOW
3152,1.64,0,ALLOW
3153,13.94,0,ALLOW
3154,1.92,0,ALLOW
3155,6.79,0,ALLOW
3156,2.58,0,ALLOW
3157,3.56,0,ALLOW
3158,4.38,0,ALLOW
3159,57.42,1,BLOCK
3160,89.9,1,BLOCK
3161,2.73,0,ALLOW
3162,19.17,1,BLOCK
3163,15.45,0,ALLOW
3164,16.11,0,ALLOW
3165,13.16,0,ALLOW
3166,4.63,0,ALLOW
3167,42.1,0,BLOCK
3168,4.16,0,ALLOW
3169,5.52,0,ALLOW
3170,3.4,0,ALLOW
3171,2.03,0,ALLOW
3172,2.79,0,ALLOW
3173,41.24,0,BLOCK
3174,4.42,0,ALLOW
3175,2.41,0,ALLOW
3176,3.22,0,ALLOW
3177,2.69,0,ALLOW
3178,15.86,1,ALLOW
3179,5.81,0,ALLOW
3180,4.94,0,ALLOW
3181,3.61,0,ALLOW
3182,3.8,0,ALLOW
3183,5.06,0,ALLOW
3184,3.83,0,ALLOW
3185,3.53,0,ALLOW
3186,14.61,1,ALLOW
3187,7.88,0,ALLOW
3188,2.74,0,ALLOW
3189,2.22,0,ALLOW
3190,3.14,0,ALLOW
3191,2.07,0,ALLOW
3192,1.39,0,ALLOW
3193,7.06,0,ALLOW
3194,0.77,0,ALLOW
3195,21.44,1,BLOCK
3196,2.99,0,ALLOW
3197,89.59,1,BLOCK
3198,87.79,1,BLOCK
3199,59.93,0,BLOCK
3200,8.87,0,ALLOW
3201,5.27,0,ALLOW
3202,3.38,0,ALLOW
3203,3.84,0,ALLOW
3204,4.65,0,ALLOW
3205,2.44,0,ALLOW
3206,4.34,0,ALLOW
3207,4.03,0,ALLOW
3208,3.15,0,ALLOW
3209,53.76,0,BLOCK
3210,9.27,0,ALLOW
3211,3.79,0,ALLOW
3212,5.09,0,ALLOW
3213,4.1,0,ALLOW
3214,4.19,0,ALLOW
3215,85.91,1,BLOCK
3216,8.22,0,ALLOW
3217,2.64,0,ALLOW
3218,6.64,0,ALLOW
3219,10.07,0,ALLOW
3220,6.55,0,ALLOW
3221,6.04,0,ALLOW
3222,20.76,1,BLOCK
3223,2.79,1,ALLOW
3224,2.69,0,ALLOW
3225,4.04,0,ALLOW
3226,8.03,0,ALLOW
3227,2.46,0,ALLOW
3228,2.58,0,ALLOW
3229,2.12,0,ALLOW
3230,7.61,0,ALLOW
3231,2.41,0,ALLOW
3232,2.84,0,ALLOW
3233,2.81,0,ALLOW
3234,3.63,0,ALLOW
3235,2.0,0,ALLOW
3236,3.07,0,ALLOW
3237,33.8,1,BLOCK
3238,5.22,0,ALLOW
3239,51.29,0,BLOCK
3240,3.88,0,ALLOW
3241,6.31,0,ALLOW
3242,6.53,0,ALLOW
3243,3.18,0,ALLOW
3244,11.54,0,ALLOW
3245,2.38,0,ALLOW
3246,2.31,0,ALLOW
3247,26.35,0,BLOCK
3248,4.68,0,ALLOW
3249,4.87,0,ALLOW
3250,6.68,0,ALLOW
3251,8.79,0,ALLOW
3252,1.78,0,ALLOW
3253,5.1,0,ALLOW
3254,71.21,1,BLOCK
3255,8.24,0,ALLOW
3256,4.69,0,ALLOW
3257,37.65,0,BLOCK
3258,10.0,0,ALLOW
3259,28.85,0,BLOCK
3260,2.05,0,ALLOW
3261,7.23,0,ALLOW
3262,3.03,0,ALLOW
3263,1.48,0,ALLOW
3264,90.84,1,BLOCK
3265,2.59,0,ALLOW
3266,75.44,1,BLOCK
3267,17.46,1,BLOCK
3268,2.93,0,ALLOW
3269,3.89,0,ALLOW
3270,3.82,0,ALLOW
3271,2.08,0,ALLOW
3272,11.8,0,ALLOW
3273,40.75,1,BLOCK
3274,13.08,0,ALLOW
3275,4.42,0,ALLOW
3276,1.99,0,ALLOW
3277,1.4,0,ALLOW
3278,3.24,0,ALLOW
3279,11.67,0,ALLOW
3280,21.87,0,BLOCK
3281,2.39,0,ALLOW
3282,3.1,0,ALLOW
3283,2.5,0,ALLOW
3284,1.93,0,ALLOW
3285,27.67,0,BLOCK
3286,4.62,0,ALLOW
3287,4.21,0,ALLOW
3288,14.4,0,ALLOW
3289,3.74,0,ALLOW
3290,5.83,0,ALLOW
3291,3.65,0,ALLOW
3292,89.73,1,BLOCK
3293,10.95,0,ALLOW
3294,6.71,0,ALLOW
3295,6.99,0,ALLOW
3296,4.88,0,ALLOW
3297,1.18,0,ALLOW
3298,6.7,0,ALLOW
3299,4.9,0,ALLOW
3300,4.19,0,ALLOW
3301,2.96,0,ALLOW
3302,45.57,0,BLOCK
3303,62.63,0,BLOCK
3304,3.57,0,ALLOW
3305,18.6,1,BLOCK
3306,2.39,0,ALLOW
3307,89.81,1,BLOCK
3308,2.74,0,ALLOW
3309,3.24,0,ALLOW
3310,5.03,0,ALLOW
3311,1.95,0,ALLOW
3312,16.21,0,ALLOW
3313,5.24,0,ALLOW
3314,52.61,0,BLOCK
3315,9.36,1,ALLOW
3316,7.51,0,ALLOW
3317,34.97,1,BLOCK
3318,2.04,0,ALLOW
3319,1.39,0,ALLOW
3320,5.02,1,ALLOW
3321,1.76,0,ALLOW
3322,5.02,0,ALLOW
3323,6.59,0,ALLOW
3324,1.53,0,ALLOW
3325,4.0,0,ALLOW
3326,18.02,0,BLOCK
3327,1.38,0,ALLOW
3328,11.47,0,ALLOW
3329,3.76,0,ALLOW
3330,5.83,0,ALLOW
3331,5.29,0,ALLOW
3332,46.23,0,BLOCK
3333,5.27,0,ALLOW
3334,3.53,0,ALLOW
3335,52.42,0,BLOCK
3336,2.15,0,ALLOW
3337,3.23,0,ALLOW
3338,9.77,0,ALLOW
3339,2.13,0,ALLOW
3340,2.87,0,ALLOW
3341,5.13,0,ALLOW
3342,4.24,0,ALLOW
3343,27.66,0,BLOCK
3344,14.18,0,ALLOW
3345,8.92,0,ALLOW
3346,3.22,0,ALLOW
3347,3.04,0,ALLOW
3348,3.02,0,ALLOW
3349,3.54,0,ALLOW
3350,5.4,0,ALLOW
3351,20.81,0,BLOCK
3352,7.19,0,ALLOW
3353,92.03,1,BLOCK
3354,21.35,0,BLOCK
3355,3.65,0,ALLOW
3356,6.08,0,ALLOW
3357,3.89,0,ALLOW
3358,6.23,0,ALLOW
3359,13.06,0,ALLOW
3360,7.18,0,ALLOW
3361,13.29,0,ALLOW
3362,3.52,0,ALLOW
3363,13.0,0,ALLOW
3364,86.96,1,BLOCK
3365,1.69,0,ALLOW
3366,4.31,0,ALLOW
3367,4.4,0,ALLOW
3368,7.46,0,ALLOW
3369,5.92,0,ALLOW
3370,1.13,0,ALLOW
3371,29.67,1,BLOCK
3372,12.65,0,ALLOW
3373,61.03,0,BLOCK
3374,3.45,0,ALLOW
3375,6.78,0,ALLOW
3376,3.24,0,ALLOW
3377,6.61,0,ALLOW
3378,4.17,0,ALLOW
3379,33.83,1,BLOCK
3380,9.19,1,ALLOW
3381,8.83,0,ALLOW
3382,11.2,0,ALLOW
3383,6.2,0,ALLOW
3384,8.42,0,ALLOW
3385,3.36,0,ALLOW
3386,47.65,1,BLOCK
3387,4.68,0,ALLOW
3388,2.42,0,ALLOW
3389,3.97,0,ALLOW
3390,7.53,0,ALLOW
3391,7.57,0,ALLOW
3392,3.06,0,ALLOW
3393,4.34,0,ALLOW
3394,6.48,0,ALLOW
3395,7.89,0,ALLOW
3396,2.78,0,ALLOW
3397,4.63,0,ALLOW
3398,33.25,1,BLOCK
3399,2.33,0,ALLOW
3400,6.97,0,ALLOW
3401,5.38,0,ALLOW
3402,2.47,0,ALLOW
3403,4.81,0,ALLOW
3404,8.82,0,ALLOW
3405,2.32,0,ALLOW
3406,2.99,0,ALLOW
3407,2.03,0,ALLOW
3408,52.85,0,BLOCK
3409,2.29,0,ALLOW
3410,11.71,0,ALLOW
3411,2.2,0,ALLOW
3412,2.99,0,ALLOW
3413,9.89,0,ALLOW
3414,85.9,1,BLOCK
3415,3.42,0,ALLOW
3416,4.11,0,ALLOW
3417,4.14,0,ALLOW
3418,3.98,0,ALLOW
3419,6.26,0,ALLOW
3420,95.28,1,BLOCK
3421,2.24,0,ALLOW
3422,9.12,0,ALLOW
3423,4.24,0,ALLOW
3424,36.89,1,BLOCK
3425,8.24,0,ALLOW
3426,4.47,0,ALLOW
3427,10.32,0,ALLOW
3428,5.29,0,ALLOW
3429,50.6,0,BLOCK
3430,16.99,1,BLOCK
3431,19.17,0,BLOCK
3432,5.32,0,ALLOW
3433,28.58,1,BLOCK
3434,4.59,0,ALLOW
3435,1.99,0,ALLOW
3436,8.78,0,ALLOW
3437,3.38,0,ALLOW
3438,3.2,0,ALLOW
3439,9.9,0,ALLOW
3440,3.46,0,ALLOW
3441,1.34,0,ALLOW
3442,2.25,0,ALLOW
3443,46.68,0,BLOCK
3444,46.3,0,BLOCK
3445,25.75,1,BLOCK
3446,72.16,1,BLOCK
3447,96.61,1,BLOCK
3448,6.93,0,ALLOW
3449,2.97,0,ALLOW
3450,3.04,0,ALLOW
3451,3.53,0,ALLOW
3452,36.97,0,BLOCK
3453,2.53,0,ALLOW
3454,5.95,0,ALLOW
3455,62.02,0,BLOCK
3456,3.33,0,ALLOW
3457,8.57,0,ALLOW
3458,54.98,0,BLOCK
3459,5.25,0,ALLOW
3460,1.92,0,ALLOW
3461,6.23,0,ALLOW
3462,33.25,0,BLOCK
3463,90.6,1,BLOCK
3464,54.62,0,BLOCK
3465,2.58,0,ALLOW
3466,59.01,1,BLOCK
3467,3.61,0,ALLOW
3468,1.62,0,ALLOW
3469,2.9,0,ALLOW
3470,10.93,0,ALLOW
3471,3.77,0,ALLOW
3472,4.5,0,ALLOW
3473,2.59,0,ALLOW
3474,15.75,1,ALLOW
3475,12.78,0,ALLOW
3476,18.03,1,BLOCK
3477,8.5,0,ALLOW
3478,96.46,1,BLOCK
3479,6.28,0,ALLOW
3480,2.75,0,ALLOW
3481,2.27,0,ALLOW
3482,3.69,0,ALLOW
3483,52.54,1,BLOCK
3484,35.96,1,BLOCK
3485,4.19,0,ALLOW
3486,3.11,0,ALLOW
3487,7.42,0,ALLOW
3488,4.26,0,ALLOW
3489,3.36,0,ALLOW
3490,11.51,0,ALLOW
3491,4.5,0,ALLOW
3492,2.44,0,ALLOW
3493,2.09,0,ALLOW
3494,12.8,0,ALLOW
3495,1.03,0,ALLOW
3496,90.2,1,BLOCK
3497,43.54,0,BLOCK
3498,1.88,0,ALLOW
3499,5.9,0,ALLOW
3500,1.36,0,ALLOW
3501,54.86,1,BLOCK
3502,89.15,1,BLOCK
3503,4.5,0,ALLOW
3504,1.31,0,ALLOW
3505,6.42,0,ALLOW
3506,2.6,1,ALLOW
3507,69.47,1,BLOCK
3508,4.55,0,ALLOW
3509,86.62,1,BLOCK
3510,1.3,0,ALLOW
3511,3.96,0,ALLOW
3512,3.31,0,ALLOW
3513,6.65,0,ALLOW
3514,1.0,0,ALLOW
3515,5.99,0,ALLOW
3516,1.93,0,ALLOW
3517,4.74,0,ALLOW
3518,2.29,0,ALLOW
3519,3.1,0,ALLOW
3520,8.51,1,ALLOW
3521,93.37,1,BLOCK
3522,3.1,0,ALLOW
3523,11.2,1,ALLOW
3524,4.09,0,ALLOW
3525,2.87,0,ALLOW
3526,2.16,0,ALLOW
3527,49.09,1,BLOCK
3528,3.03,0,ALLOW
3529,2.45,0,ALLOW
3530,6.48,1,ALLOW
3531,8.46,0,ALLOW
3532,52.82,0,BLOCK
3533,2.12,0,ALLOW
3534,7.97,0,ALLOW
3535,3.23,0,ALLOW
3536,3.26,0,ALLOW
3537,1.83,0,ALLOW
3538,3.0,0,ALLOW
3539,32.17,1,BLOCK
3540,13.88,0,ALLOW
3541,8.94,0,ALLOW
3542,1.02,0,ALLOW
3543,5.84,0,ALLOW
3544,17.39,0,BLOCK
3545,3.85,0,ALLOW
3546,50.58,1,BLOCK
3547,63.16,1,BLOCK
3548,4.71,0,ALLOW
3549,4.67,0,ALLOW
3550,2.55,0,ALLOW
3551,2.02,0,ALLOW
3552,2.87,0,ALLOW
3553,1.47,0,ALLOW
3554,2.43,0,ALLOW
3555,16.16,1,ALLOW
3556,1.92,0,ALLOW
3557,8.58,1,ALLOW
3558,62.16,0,BLOCK
3559,11.16,0,ALLOW
3560,3.33,1,ALLOW
3561,1.46,0,ALLOW
3562,13.14,0,ALLOW
3563,4.09,0,ALLOW
3564,10.28,0,ALLOW
3565,1.82,0,ALLOW
3566,56.47,0,BLOCK
3567,4.64,0,ALLOW
3568,41.17,0,BLOCK
3569,15.47,1,ALLOW
3570,54.77,0,BLOCK
3571,42.19,0,BLOCK
3572,4.95,0,ALLOW
3573,86.02,1,BLOCK
3574,43.57,1,BLOCK
3575,3.65,0,ALLOW
3576,9.39,1,ALLOW
3577,8.77,0,ALLOW
3578,5.08,0,ALLOW
3579,5.25,0,ALLOW
3580,5.67,0,ALLOW
3581,20.32,0,BLOCK
3582,52.66,0,BLOCK
3583,1.47,0,ALLOW
3584,2.71,0,ALLOW
3585,2.41,0,ALLOW
3586,3.59,0,ALLOW
3587,20.88,0,BLOCK
3588,3.62,0,ALLOW
3589,2.18,0,ALLOW
3590,7.46,0,ALLOW
3591,89.68,1,BLOCK
3592,12.81,0,ALLOW
3593,54.1,0,BLOCK
3594,2.74,0,ALLOW
3595,3.0,0,ALLOW
3596,94.23,1,BLOCK
3597,2.7,0,ALLOW
3598,4.42,0,ALLOW
3599,23.09,1,BLOCK
3600,5.07,0,ALLOW
3601,3.18,0,ALLOW
3602,34.07,0,BLOCK
3603,3.12,0,ALLOW
3604,38.19,1,BLOCK
3605,97.7,1,BLOCK
3606,4.5,0,ALLOW
3607,38.45,0,BLOCK
3608,1.41,0,ALLOW
3609,2.56,0,ALLOW
3610,3.6,0,ALLOW
3611,1.62,0,ALLOW
3612,4.55,0,ALLOW
3613,38.88,0,BLOCK
3614,4.27,0,ALLOW
3615,1.29,0,ALLOW
3616,4.56,0,ALLOW
3617,2.5,0,ALLOW
3618,9.76,0,ALLOW
3619,94.97,1,BLOCK
3620,89.56,1,BLOCK
3621,13.09,0,ALLOW
3622,3.26,0,ALLOW
3623,2.97,0,ALLOW
3624,42.76,0,BLOCK
3625,3.61,0,ALLOW
3626,86.46,1,BLOCK
3627,49.6,0,BLOCK
3628,2.76,0,ALLOW
3629,1.57,0,ALLOW
3630,2.33,0,ALLOW
3631,41.07,1,BLOCK
3632,6.37,0,ALLOW
3633,5.83,0,ALLOW
3634,4.09,0,ALLOW
3635,46.46,0,BLOCK
3636,21.16,1,BLOCK
3637,4.59,0,ALLOW
3638,3.76,0,ALLOW
3639,4.43,0,ALLOW
3640,4.08,0,ALLOW
3641,3.64,0,ALLOW
3642,5.76,0,ALLOW
3643,3.14,0,ALLOW
3644,3.26,0,ALLOW
3645,2.48,0,ALLOW
3646,76.99,1,BLOCK
3647,2.24,0,ALLOW
3648,94.23,1,BLOCK
3649,9.05,0,ALLOW
3650,76.88,1,BLOCK
3651,6.6,0,ALLOW
3652,4.92,0,ALLOW
3653,8.2,0,ALLOW
3654,2.9,0,ALLOW
3655,3.91,0,ALLOW
3656,37.62,0,BLOCK
3657,90.08,1,BLOCK
3658,81.03,1,BLOCK
3659,17.94,0,BLOCK
3660,4.32,0,ALLOW
3661,6.28,0,ALLOW
3662,58.72,1,BLOCK
3663,2.46,0,ALLOW
3664,4.72,0,ALLOW
3665,4.0,0,ALLOW
3666,8.19,0,ALLOW
3667,1.65,0,ALLOW
3668,74.79,1,BLOCK
3669,1.94,0,ALLOW
3670,15.56,1,ALLOW
3671,2.25,0,ALLOW
3672,87.56,1,BLOCK
3673,6.77,0,ALLOW
3674,5.0,0,ALLOW
3675,3.1,0,ALLOW
3676,7.03,0,ALLOW
3677,3.35,0,ALLOW
3678,9.89,1,ALLOW
3679,51.67,0,BLOCK
3680,42.09,0,BLOCK
3681,65.17,0,BLOCK
3682,7.7,0,ALLOW
3683,3.65,0,ALLOW
3684,56.62,0,BLOCK
3685,1.77,0,ALLOW
3686,92.59,1,BLOCK
3687,2.6,0,ALLOW
3688,3.81,0,ALLOW
3689,1.55,0,ALLOW
3690,4.69,0,ALLOW
3691,3.29,0,ALLOW
3692,15.35,1,ALLOW
3693,19.48,0,BLOCK
3694,2.45,0,ALLOW
3695,9.03,1,ALLOW
3696,1.6,0,ALLOW
3697,5.04,0,ALLOW
3698,3.68,0,ALLOW
3699,2.06,0,ALLOW
